plane,gene,assection_data_set_id
sagittal,Car12,74990521
sagittal,Car13,71021066
sagittal,Car14,69012735
sagittal,Car15,69080485
sagittal,Car2,69014434
sagittal,Car3,75990502
sagittal,Car4,67978747
sagittal,Car5a,68446039
sagittal,Car5b,68545360
sagittal,Car6,75831763
sagittal,Car7,71496276
sagittal,Car8,192
sagittal,Car9,75693051
sagittal,Card11,76081073
sagittal,Card14,68444654
sagittal,Card6,71021118
sagittal,Card9,71662904
sagittal,Carf,76003365
sagittal,Carhsp1,68301927
sagittal,Carkd,69080067
sagittal,Carm1,686190
sagittal,Carns1,68157418
sagittal,Cars,68844385
sagittal,Cars2,71808421
sagittal,Cartpt,79677369
sagittal,Casc1,69540381
sagittal,Casc3,69540387
sagittal,Casc4,70305658
sagittal,Casc5,70218703
sagittal,Casc5,73513314
sagittal,Casd1,77620473
sagittal,Cask,69134622
sagittal,Cask,70918868
sagittal,Caskin1,69288836
sagittal,Caskin2,68744444
sagittal,Casp12,71656059
sagittal,Casp14,69540393
sagittal,Casp2,74562594
sagittal,Casp3,70431217
sagittal,Casp4,75861031
sagittal,Casp6,79749597
sagittal,Casp7,68443092
sagittal,Casp8,68193061
sagittal,Casp8ap2,69540399
sagittal,Casp9,1682
sagittal,Casq1,70920015
sagittal,Casq2,71380950
sagittal,Casr,69257683
sagittal,Cass4,71809157
sagittal,Cast,80513996
sagittal,Casz1,70429058
sagittal,Cat,70919370
sagittal,Catsper1,71307226
sagittal,Catsper2,69236975
sagittal,Catsper3,75931612
sagittal,Catsper4,69236981
sagittal,Catsperb,72183011
sagittal,Catsperg2,71492880
sagittal,Cav1,68667952
sagittal,Cav2,68444620
sagittal,Cav3,68499332
sagittal,Cbara1,68196906
sagittal,Cbfa2t2,68844725
sagittal,Cbfa2t3,69540417
sagittal,Cbfa2t3,73716680
sagittal,Cbfb,74003389
sagittal,Cbl,69540423
sagittal,Cblb,70305598
sagittal,Cblc,68924715
sagittal,Cblc,79354764
sagittal,Cbll1,70445652
sagittal,Cbll1,70813245
sagittal,Cbln1,100145395
sagittal,Cbln2,68862006
sagittal,Cbln3,69540429
sagittal,Cbln4,69540435
sagittal,Cbr1,68301431
sagittal,Cbr2,68341424
sagittal,Cbr3,2078
sagittal,Cbr4,69528118
sagittal,Cbs,68341286
sagittal,Cbwd1,583873
sagittal,Cbx1,77454690
sagittal,Cbx2,67814209
sagittal,Cbx3,68633306
sagittal,Cbx3,70918796
sagittal,Cbx4,73497017
sagittal,Cbx5,199
sagittal,Cbx5,633661
sagittal,Cbx6,69816649
sagittal,Cbx6,73513615
sagittal,Cbx7,68446081
sagittal,Cbx8,69838623
sagittal,Cby1,69059941
sagittal,Cby3,70201534
sagittal,Cc2d1a,70430852
sagittal,Cc2d1b,70717980
sagittal,Cc2d2a,678687
sagittal,Ccar1,69838528
sagittal,Ccbe1,74513995
sagittal,Ccbl1,68798717
sagittal,Ccbl2,69529083
sagittal,Ccbp2,69236987
sagittal,Ccdc101,69549279
sagittal,Ccdc102a,69529029
sagittal,Ccdc103,74634853
sagittal,Ccdc104,76081944
sagittal,Ccdc105,69442434
sagittal,Ccdc106,583852
sagittal,Ccdc108,71495891
sagittal,Ccdc109a,69608519
sagittal,Ccdc109b,76135578
sagittal,Ccdc11,70218780
sagittal,Ccdc110,70295655
sagittal,Ccdc111,71147870
sagittal,Ccdc113,69838722
sagittal,Ccdc114,69528124
sagittal,Ccdc115,68633014
sagittal,Ccdc116,68919000
sagittal,Ccdc117,68498277
sagittal,Ccdc12,74990523
sagittal,Ccdc120,71764095
sagittal,Ccdc121,73513341
sagittal,Ccdc122,70218786
sagittal,Ccdc123,69080031
sagittal,Ccdc124,69174040
sagittal,Ccdc125,71281779
sagittal,Ccdc126,69444819
sagittal,Ccdc127,67978709
sagittal,Ccdc129,70238686
sagittal,Ccdc13,70609234
sagittal,Ccdc13,71764733
sagittal,Ccdc130,71610879
sagittal,Ccdc132,70474863
sagittal,Ccdc134,69202472
sagittal,Ccdc135,69734452
sagittal,Ccdc136,67936411
sagittal,Ccdc137,1979
sagittal,Ccdc138,70305078
sagittal,Ccdc14,70545907
sagittal,Ccdc144b,69114803
sagittal,Ccdc146,74265153
sagittal,Ccdc147,70298525
sagittal,Ccdc148,69837984
sagittal,Ccdc15,76080956
sagittal,Ccdc150,74580020
sagittal,Ccdc151,68843955
sagittal,Ccdc154,74514031
sagittal,Ccdc155,68667162
sagittal,Ccdc157,70528061
sagittal,Ccdc158,71808790
sagittal,Ccdc159,69854587
sagittal,Ccdc162,74580787
sagittal,Ccdc163,67881750
sagittal,Ccdc17,74300837
sagittal,Ccdc18,69442461
sagittal,Ccdc19,71210538
sagittal,Ccdc21,68797496
sagittal,Ccdc22,68301951
sagittal,Ccdc23,632512
sagittal,Ccdc25,75990518
sagittal,Ccdc27,74562552
sagittal,Ccdc28a,68158074
sagittal,Ccdc28b,68666529
sagittal,Ccdc3,68844056
sagittal,Ccdc30,70201432
sagittal,Ccdc32,68667551
sagittal,Ccdc33,69442353
sagittal,Ccdc34,71493069
sagittal,Ccdc36,71022334
sagittal,Ccdc37,72076403
sagittal,Ccdc38,74513923
sagittal,Ccdc39,69608941
sagittal,Ccdc40,69527998
sagittal,Ccdc41,69407887
sagittal,Ccdc42,70228466
sagittal,Ccdc43,68862144
sagittal,Ccdc45,72182952
sagittal,Ccdc46,73716495
sagittal,Ccdc46,74265345
sagittal,Ccdc47,69202896
sagittal,Ccdc48,71495191
sagittal,Ccdc50,71832844
sagittal,Ccdc51,69443523
sagittal,Ccdc52,69608543
sagittal,Ccdc53,68522344
sagittal,Ccdc54,69114785
sagittal,Ccdc55,69526432
sagittal,Ccdc56,75828180
sagittal,Ccdc57,68843949
sagittal,Ccdc58,69236694
sagittal,Ccdc59,68522320
sagittal,Ccdc6,77620271
sagittal,Ccdc60,70305526
sagittal,Ccdc61,74513866
sagittal,Ccdc63,70303875
sagittal,Ccdc64,71492958
sagittal,Ccdc64b,68191222
sagittal,Ccdc65,69443184
sagittal,Ccdc66,69671786
sagittal,Ccdc67,70717362
sagittal,Ccdc68,69012771
sagittal,Ccdc69,75988377
sagittal,Ccdc7,71891910
sagittal,Ccdc70,69114992
sagittal,Ccdc71,67765707
sagittal,Ccdc72,71763951
sagittal,Ccdc73,70303917
sagittal,Ccdc74a,71212247
sagittal,Ccdc75,71281752
sagittal,Ccdc76,70305257
sagittal,Ccdc77,68637485
sagittal,Ccdc78,70298483
sagittal,Ccdc79,71493230
sagittal,Ccdc8,70787438
sagittal,Ccdc80,74821579
sagittal,Ccdc81,75986049
sagittal,Ccdc82,69202478
sagittal,Ccdc83,75694308
sagittal,Ccdc84,71808668
sagittal,Ccdc85a,71496486
sagittal,Ccdc85b,71574362
sagittal,Ccdc86,68920650
sagittal,Ccdc87,69442440
sagittal,Ccdc88a,71723845
sagittal,Ccdc88b,68545947
sagittal,Ccdc88c,72081708
sagittal,Ccdc89,69353572
sagittal,Ccdc9,634460
sagittal,Ccdc90a,69444771
sagittal,Ccdc90b,70429489
sagittal,Ccdc91,67764945
sagittal,Ccdc92,671251
sagittal,Ccdc93,69013092
sagittal,Ccdc94,68522326
sagittal,Ccdc96,69407815
sagittal,Ccdc97,69609067
sagittal,Ccdc99,69059778
sagittal,Cchcr1,67787336
sagittal,Ccin,76003320
sagittal,Cck,201
sagittal,Cck,202
sagittal,Cckar,204
sagittal,Cckbr,69236993
sagittal,Ccl1,69540441
sagittal,Ccl11,70528461
sagittal,Ccl12,68744922
sagittal,Ccl17,75990673
sagittal,Ccl19,68744008
sagittal,Ccl2,70526067
sagittal,Ccl20,68744654
sagittal,Ccl21a,68546025
sagittal,Ccl22,68301341
sagittal,Ccl24,76080994
sagittal,Ccl25,70719037
sagittal,Ccl25,73811543
sagittal,Ccl27a,70474755
sagittal,Ccl28,75831761
sagittal,Ccl3,71380965
sagittal,Ccl4,75988357
sagittal,Ccl5,76135505
sagittal,Ccl6,71489804
sagittal,Ccl7,71662902
sagittal,Ccl8,69540463
sagittal,Ccl9,69540464
sagittal,Ccm2,71608344
sagittal,Ccna1,72182960
sagittal,Ccna2,77464888
sagittal,Ccnb1,68301825
sagittal,Ccnb2,633285
sagittal,Ccnb3,76081076
sagittal,Ccnc,75988358
sagittal,Ccnd1,69540507
sagittal,Ccnd2,207
sagittal,Ccnd2,80514155
sagittal,Ccnd3,68191468
sagittal,Ccndbp1,532590
sagittal,Ccne1,69540513
sagittal,Ccne2,68667766
sagittal,Ccne2,70919507
sagittal,Ccnf,68795429
sagittal,Ccng1,293895
sagittal,Ccng2,69540519
sagittal,Ccnh,68546209
sagittal,Ccni,70445658
sagittal,Ccni,71022930
sagittal,Ccnj,69540525
sagittal,Ccnjl,71832982
sagittal,Ccnk,70431223
sagittal,Ccnl1,69134646
sagittal,Ccnl2,68160842
sagittal,Ccno,69540254
sagittal,Ccnt1,69540531
sagittal,Ccnt2,68666840
sagittal,Ccny,67881782
sagittal,Ccnyl1,74562308
sagittal,Ccpg1,69059940
sagittal,Ccr1,71608221
sagittal,Ccr10,69857476
sagittal,Ccr2,69237011
sagittal,Ccr2,77793165
sagittal,Ccr3,69237017
sagittal,Ccr4,69237023
sagittal,Ccr4,77793171
sagittal,Ccr5,69237029
sagittal,Ccr5,77793173
sagittal,Ccr6,69237035
sagittal,Ccr6,77793175
sagittal,Ccr7,69237041
sagittal,Ccr8,70593129
sagittal,Ccr9,69237053
sagittal,Ccrl1,69237059
sagittal,Ccrl2,68546191
sagittal,Ccrn4l,69540537
sagittal,Ccs,68546260
sagittal,Cct2,293916
sagittal,Cct3,69540543
sagittal,Cct4,71380971
sagittal,Cct5,69540549
sagittal,Cct6a,77792633
sagittal,Cct6b,74510266
sagittal,Cct7,413791
sagittal,Cct7,81600108
sagittal,Cct8,2080
sagittal,Cct8l1,69114646
sagittal,Cd109,70528491
sagittal,Cd14,69028521
sagittal,Cd151,74821967
sagittal,Cd160,68410482
sagittal,Cd163,76003514
sagittal,Cd164,68443208
sagittal,Cd164l2,71991828
sagittal,Cd177,70474803
sagittal,Cd180,76003681
sagittal,Cd19,69540555
sagittal,Cd1d1,222
sagittal,Cd1d2,69028485
sagittal,Cd2,68910982
sagittal,Cd200,68798962
sagittal,Cd200r1,68667748
sagittal,Cd200r2,71021129
sagittal,Cd200r3,71021130
sagittal,Cd207,73512557
sagittal,Cd209a,74277384
sagittal,Cd209b,70724631
sagittal,Cd209c,71021133
sagittal,Cd209d,70724637
sagittal,Cd209e,76081078
sagittal,Cd22,69540561
sagittal,Cd226,68744068
sagittal,Cd247,68667898
sagittal,Cd248,68745510
sagittal,Cd24a,70719038
sagittal,Cd27,69981157
sagittal,Cd274,100144558
sagittal,Cd276,68633351
sagittal,Cd28,70528497
sagittal,Cd2ap,69540581
sagittal,Cd2bp2,80514013
sagittal,Cd300a,71809358
sagittal,Cd300e,68162270
sagittal,Cd300lb,75931515
sagittal,Cd300ld,75828019
sagittal,Cd300lf,75831767
sagittal,Cd300lg,71580162
sagittal,Cd300lg,77904889
sagittal,Cd302,68546428
sagittal,Cd320,67792188
sagittal,Cd33,75694274
sagittal,Cd34,67936418
sagittal,Cd36,69540587
sagittal,Cd37,70528503
sagittal,Cd38,76081081
sagittal,Cd3d,69540593
sagittal,Cd3e,75988359
sagittal,Cd3eap,248561
sagittal,Cd3g,68545533
sagittal,Cd4,68563116
sagittal,Cd40,68442889
sagittal,Cd40lg,69981187
sagittal,Cd44,79632244
sagittal,Cd46,73512566
sagittal,Cd47,323180
sagittal,Cd48,69174340
sagittal,Cd48,77924350
sagittal,Cd5,68301981
sagittal,Cd52,69261424
sagittal,Cd53,68445203
sagittal,Cd59a,69540605
sagittal,Cd5l,633687
sagittal,Cd6,100144125
sagittal,Cd63,69540611
sagittal,Cd68,71616337
sagittal,Cd68,77904937
sagittal,Cd69,74821820
sagittal,Cd7,68499308
sagittal,Cd70,69981194
sagittal,Cd72,68191546
sagittal,Cd72,74431053
sagittal,Cd74,67979029
sagittal,Cd79a,68744492
sagittal,Cd79b,75694762
sagittal,Cd80,75988360
sagittal,Cd81,227
sagittal,Cd81,68269526
sagittal,Cd82,69735676
sagittal,Cd83,69540623
sagittal,Cd84,69540629
sagittal,Cd86,68301802
sagittal,Cd8a,70528509
sagittal,Cd8b1,68151390
sagittal,Cd9,69540635
sagittal,Cd93,69530852
sagittal,Cd96,68668120
sagittal,Cd97,100144160
sagittal,Cd99,75198142
sagittal,Cd99l2,68637898
sagittal,Cda,69549615
sagittal,Cdadc1,70525807
sagittal,Cdan1,69540641
sagittal,Cdc123,671227
sagittal,Cdc14a,77464968
sagittal,Cdc14b,76081085
sagittal,Cdc16,69173980
sagittal,Cdc20,67979044
sagittal,Cdc23,69261958
sagittal,Cdc23,71152264
sagittal,Cdc25a,75831746
sagittal,Cdc25b,71656803
sagittal,Cdc25c,77793151
sagittal,Cdc26,392912
sagittal,Cdc27,248539
sagittal,Cdc34,68637796
sagittal,Cdc37,71496288
sagittal,Cdc37l1,69015781
sagittal,Cdc40,69174076
sagittal,Cdc42,71021145
sagittal,Cdc42bpa,73513621
sagittal,Cdc42bpb,71579855
sagittal,Cdc42bpg,71495950
sagittal,Cdc42ep1,68342384
sagittal,Cdc42ep2,68545893
sagittal,Cdc42ep3,75692965
sagittal,Cdc42ep4,71723875
sagittal,Cdc42ep5,68300872
sagittal,Cdc42se1,69116877
sagittal,Cdc42se2,70527981
sagittal,Cdc45,68522404
sagittal,Cdc5l,71724846
sagittal,Cdc5l,77904707
sagittal,Cdc6,69540647
sagittal,Cdc7,69540653
sagittal,Cdc73,67792181
sagittal,Cdc73,73906325
sagittal,Cdca2,69540659
sagittal,Cdca3,68191462
sagittal,Cdca4,74635493
sagittal,Cdca4,74822808
sagittal,Cdca5,70528515
sagittal,Cdca7,24
sagittal,Cdca7l,633692
sagittal,Cdca8,69540665
sagittal,Cdcp1,69169833
sagittal,Cdcp2,71809373
sagittal,Cdh1,69540671
sagittal,Cdh1,70918862
sagittal,Cdh10,75694362
sagittal,Cdh11,233
sagittal,Cdh11,77454677
sagittal,Cdh12,73513627
sagittal,Cdh13,68196960
sagittal,Cdh13,79360241
sagittal,Cdh15,77800881
sagittal,Cdh16,79541429
sagittal,Cdh17,69838100
sagittal,Cdh18,69527800
sagittal,Cdh18,70611407
sagittal,Cdh19,74359646
sagittal,Cdh2,237
sagittal,Cdh2,79632275
sagittal,Cdh20,77464878
sagittal,Cdh22,71487073
sagittal,Cdh23,69540677
sagittal,Cdh24,68862042
sagittal,Cdh26,68797509
sagittal,Cdh29,71809331
sagittal,Cdh3,1338
sagittal,Cdh4,2084
sagittal,Cdh4,79913241
sagittal,Cdh5,77931975
sagittal,Cdh6,100142546
sagittal,Cdh7,69540683
sagittal,Cdh8,80525669
sagittal,Cdh9,70719650
sagittal,Cdhr1,71662897
sagittal,Cdhr2,69529107
sagittal,Cdhr3,76003371
sagittal,Cdhr4,71212217
sagittal,Cdhr4,71212223
sagittal,Cdhr5,69013660
sagittal,Cdipt,76098296
sagittal,Cdk1,74431284
sagittal,Cdk10,74735277
sagittal,Cdk11b,69012950
sagittal,Cdk12,70238004
sagittal,Cdk13,71021144
sagittal,Cdk14,69783041
sagittal,Cdk15,75990875
sagittal,Cdk16,70429345
sagittal,Cdk17,69262342
sagittal,Cdk18,69782879
sagittal,Cdk19,70203549
sagittal,Cdk2,76081209
sagittal,Cdk20,68151445
sagittal,Cdk2ap1,633273
sagittal,Cdk2ap2,68498974
sagittal,Cdk3-ps,71021146
sagittal,Cdk4,79677345
sagittal,Cdk5,245
sagittal,Cdk5,246
sagittal,Cdk5r1,248
sagittal,Cdk5r1,249
sagittal,Cdk5r2,70812811
sagittal,Cdk5rap1,71608226
sagittal,Cdk5rap2,70303546
sagittal,Cdk5rap3,69080011
sagittal,Cdk6,69540695
sagittal,Cdk7,545092
sagittal,Cdk8,69838754
sagittal,Cdk9,293258
sagittal,Cdk9,81599610
sagittal,Cdkal1,638714
sagittal,Cdkl1,69540701
sagittal,Cdkl2,74735283
sagittal,Cdkl3,532722
sagittal,Cdkl3,71161006
sagittal,Cdkl4,70298489
sagittal,Cdkl5,74000486
sagittal,Cdkl5,81600598
sagittal,Cdkn1a,2086
sagittal,Cdkn1b,76097716
sagittal,Cdkn1c,75198136
sagittal,Cdkn2a,74430996
sagittal,Cdkn2aip,70303887
sagittal,Cdkn2aipnl,69608453
sagittal,Cdkn2b,1477
sagittal,Cdkn2c,1684
sagittal,Cdkn2d,1604
sagittal,Cdkn3,69113955
sagittal,Cdnf,70305156
sagittal,Cdo1,68302184
sagittal,Cdon,69540707
sagittal,Cdr2,69540713
sagittal,Cdr2l,69608402
sagittal,Cdrt4,75851036
sagittal,Cds1,69013591
sagittal,Cds2,251
sagittal,Cdt1,68797577
sagittal,Cdv3,70528521
sagittal,Cdx1,130534
sagittal,Cdx2,75934932
sagittal,Cdx4,69288848
sagittal,Cdyl,69113722
sagittal,Cdyl2,69837499
sagittal,Ceacam1,79544802
sagittal,Ceacam10,80514149
sagittal,Ceacam11,75931616
sagittal,Ceacam14,75694281
sagittal,Ceacam15,71021010
sagittal,Ceacam16,71212392
sagittal,Ceacam18,69262285
sagittal,Ceacam19,70231851
sagittal,Ceacam2,68797486
sagittal,Ceacam20,75990660
sagittal,Ceacam3,70608370
sagittal,Ceacam5,70300941
sagittal,Ceacam9,69540719
sagittal,Cebpa,79749559
sagittal,Cebpd,69201630
sagittal,Cebpe,71021147
sagittal,Cebpg,70539130
sagittal,Cebpz,68157406
sagittal,Cecr2,71579861
sagittal,Cecr5,75831729
sagittal,Cecr6,69288854
sagittal,Cel,68269293
sagittal,Cela1,68302362
sagittal,Cela2a,68499326
sagittal,Cela3b,69671983
sagittal,Celf1,556983
sagittal,Celf1,631727
sagittal,Celf1,70812871
sagittal,Celf2,70429202
sagittal,Celf3,69837860
sagittal,Celf4,69013010
sagittal,Celf4,71161411
sagittal,Celf5,73513597
sagittal,Celf6,100146147
sagittal,Celsr1,71307238
sagittal,Celsr2,69237065
sagittal,Celsr3,69237071
sagittal,Cend1,68196909
sagittal,Cenpa,68301156
sagittal,Cenpb,76081088
sagittal,Cenpc1,69548801
sagittal,Cenpe,69548807
sagittal,Cenpf,1632
sagittal,Cenph,68522332
sagittal,Cenpi,70545901
sagittal,Cenpj,69548813
sagittal,Cenpk,74635824
sagittal,Cenpl,69202920
sagittal,Cenpm,68269562
sagittal,Cenpn,68798091
sagittal,Cenpo,71763679
sagittal,Cenpp,71919565
sagittal,Cenpq,68341675
sagittal,Cenpt,69672677
sagittal,Cenpw,69202872
sagittal,Cep110,71213228
sagittal,Cep110,74580913
sagittal,Cep120,68797697
sagittal,Cep135,74821659
sagittal,Cep152,70230855
sagittal,Cep164,71211338
sagittal,Cep170,77620273
sagittal,Cep192,73497786
sagittal,Cep250,69548846
sagittal,Cep290,633667
sagittal,Cep350,70218673
sagittal,Cep55,70474815
sagittal,Cep57,71764029
sagittal,Cep63,68797786
sagittal,Cep63,73906197
sagittal,Cep68,70795403
sagittal,Cep68,76003468
sagittal,Cep70,71496019
sagittal,Cep72,69443262
sagittal,Cep76,69444783
sagittal,Cep78,227770
sagittal,Cep97,77620445
sagittal,Cept1,68158073
sagittal,Cer1,2092
sagittal,Cercam,69540733
sagittal,Cerk,69548852
sagittal,Ces1,69059802
sagittal,Ces2,71627768
sagittal,Ces5,69838558
sagittal,Ces6,75861873
sagittal,Ces7,70276927
sagittal,Ces8,68498513
sagittal,Cetn1,70724643
sagittal,Cetn2,69838701
sagittal,Cetn2,77910681
sagittal,Cetn3,68076549
sagittal,Cetn4,69116841
sagittal,Cfb,323167
sagittal,Cfc1,81654125
sagittal,Cfd,71764745
sagittal,Cfdp1,70431229
sagittal,Cfh,69169738
sagittal,Cfi,69548858
sagittal,Cfl1,70719651
sagittal,Cfl2,74357607
sagittal,Cflar,68545348
sagittal,Cflar,71212494
sagittal,Cflar,74431622
sagittal,Cfp,69783023
sagittal,Cftr,69548870
sagittal,Cga,69548876
sagittal,Cggbp1,68919958
sagittal,Cgn,71579885
sagittal,Cgnl1,68443501
sagittal,Cgref1,532681
sagittal,Cgrrf1,678708
sagittal,Ch25h,68162267
sagittal,Chac1,75828178
sagittal,Chac2,67881779
sagittal,Chad,68301335
sagittal,Chaf1a,69548891
sagittal,Chaf1b,80341135
sagittal,Chat,253
sagittal,Chchd1,68862162
sagittal,Chchd10,75197594
sagittal,Chchd2,69262287
sagittal,Chchd3,176776
sagittal,Chchd4,70431235
sagittal,Chchd5,68444678
sagittal,Chchd6,67979019
sagittal,Chchd7,70445664
sagittal,Chchd8,69443349
sagittal,Chd1,69548897
sagittal,Chd1,71210418
sagittal,Chd1l,69548903
sagittal,Chd2,256
sagittal,Chd2,71152617
sagittal,Chd3,385790
sagittal,Chd4,68745036
sagittal,Chd5,69548909
sagittal,Chd6,69443451
sagittal,Chd6,70812978
sagittal,Chd7,68797503
sagittal,Chd8,68844247
sagittal,Chd8,70920099
sagittal,Chd8,71211471
sagittal,Chd8,71735072
sagittal,Chd9,69548915
sagittal,Chd9,71022882
sagittal,Chdh,68910964
sagittal,Chek1,75988361
sagittal,Chek2,70524285
sagittal,Cherp,69059949
sagittal,Chfr,68798525
sagittal,Chga,2094
sagittal,Chgb,73834103
sagittal,Chi3l1,68443232
sagittal,Chi3l3,69117128
sagittal,Chi3l4,71021150
sagittal,Chia,68301903
sagittal,Chia,68631990
sagittal,Chic2,75197504
sagittal,Chid1,69059977
sagittal,Chit1,74635349
sagittal,Chka,75863292
sagittal,Chl1,71496294
sagittal,Chm,68845472
sagittal,Chml,71021152
sagittal,Chmp1a,76081951
sagittal,Chmp1b,76098347
sagittal,Chmp2a,76097722
sagittal,Chmp2b,70474809
sagittal,Chmp4c,70203489
sagittal,Chmp5,413815
sagittal,Chmp6,71147797
sagittal,Chmp6,74635457
sagittal,Chmp7,68196908
sagittal,Chn1,69838711
sagittal,Chn2,80474700
sagittal,Chodl,71380977
sagittal,Chordc1,69015763
sagittal,Chpf,71580180
sagittal,Chpf2,69012822
sagittal,Chpt1,68666565
sagittal,Chrac1,69174274
sagittal,Chrd,258
sagittal,Chrdl1,71021153
sagittal,Chrdl2,641539
sagittal,Chrm1,79762114
sagittal,Chrm2,69237083
sagittal,Chrm3,2096
sagittal,Chrm3,77464862
sagittal,Chrm4,262
sagittal,Chrm4,263
sagittal,Chrm4,79913278
sagittal,Chrm5,74821591
sagittal,Chrna1,100146096
sagittal,Chrna10,100146050
sagittal,Chrna10,100147507
sagittal,Chrna2,75551480
sagittal,Chrna3,69734723
sagittal,Chrna4,1174
sagittal,Chrna4,77454722
sagittal,Chrna5,74821601
sagittal,Chrna6,75551481
sagittal,Chrna7,69237107
sagittal,Chrna9,74821602
sagittal,Chrnb1,75831174
sagittal,Chrnb1,77620387
sagittal,Chrnb2,2098
sagittal,Chrnb2,81671342
sagittal,Chrnb2,81790724
sagittal,Chrnb3,79760470
sagittal,Chrnd,70593133
sagittal,Chrne,74634819
sagittal,Chrng,70593134
sagittal,Chst1,68522466
sagittal,Chst10,68919018
sagittal,Chst11,71021154
sagittal,Chst12,69079979
sagittal,Chst14,68861705
sagittal,Chst15,532711
sagittal,Chst2,267
sagittal,Chst2,70919752
sagittal,Chst3,69014500
sagittal,Chst4,69015332
sagittal,Chst5,69548927
sagittal,Chst7,556996
sagittal,Chst8,69013284
sagittal,Chst9,69548933
sagittal,Chsy1,69548939
sagittal,Chsy3,75985983
sagittal,Chtf18,68499237
sagittal,Chtf8,70445520
sagittal,Chuk,76098381
sagittal,Churc1,69169511
sagittal,Ciao1,2052
sagittal,Ciapin1,68193065
sagittal,Cib1,68191564
sagittal,Cib2,386027
sagittal,Cib3,71021156
sagittal,Cib4,71378651
sagittal,Cic,71307244
sagittal,Cidea,69548945
sagittal,Cideb,67978761
sagittal,Cidec,69548952
sagittal,Ciita,69530953
sagittal,Cilp,71021157
sagittal,Cinp,583875
sagittal,Cir1,69353633
sagittal,Cirbp,69548958
sagittal,Cirh1a,248567
sagittal,Cirh1a,75750322
sagittal,Cirh1a,77932811
sagittal,Cisd1,71627779
sagittal,Cisd2,68745030
sagittal,Cisd3,74580972
sagittal,Cish,75695648
sagittal,Cit,69169983
sagittal,Cited1,68798932
sagittal,Cited2,74635761
sagittal,Cited2,81790672
sagittal,Ciz1,583870
sagittal,Ckap2,73497513
sagittal,Ckap2l,68797882
sagittal,Ckap4,69548964
sagittal,Ckap5,69407959
sagittal,Ckb,393211
sagittal,Cklf,71724478
sagittal,Ckm,69548970
sagittal,Ckmt1,100144550
sagittal,Ckmt2,70543062
sagittal,Cks1b,69548976
sagittal,Clasp1,73811573
sagittal,Clasp2,71211477
sagittal,Clasp2,71724852
sagittal,Clca1,2106
sagittal,Clca2,69059788
sagittal,Clca3,68563031
sagittal,Clca4,70593135
sagittal,Clca5,73584843
sagittal,Clca6,71486995
sagittal,Clcc1,633659
sagittal,Clcf1,75197654
sagittal,Clcn1,71307250
sagittal,Clcn2,69734737
sagittal,Clcn3,70305610
sagittal,Clcn4-2,73512560
sagittal,Clcn5,75694310
sagittal,Clcn6,69237143
sagittal,Clcn7,71307256
sagittal,Clcnka,68191300
sagittal,Clcnkb,71627818
sagittal,Cldn1,75695650
sagittal,Cldn10a,68148695
sagittal,Cldn11,74581223
sagittal,Cldn11,77924438
sagittal,Cldn12,2108
sagittal,Cldn13,70237932
sagittal,Cldn14,69548982
sagittal,Cldn15,68441478
sagittal,Cldn16,71579891
sagittal,Cldn17,70237938
sagittal,Cldn18,70237944
sagittal,Cldn19,69548988
sagittal,Cldn2,75694900
sagittal,Cldn22,70237950
sagittal,Cldn23,71627833
sagittal,Cldn25,70295966
sagittal,Cldn4,70719652
sagittal,Cldn5,79360268
sagittal,Cldn6,633269
sagittal,Cldn7,71280709
sagittal,Cldn8,631722
sagittal,Cldn9,75831774
sagittal,Cldnd1,71656904
sagittal,Cldnd2,74635090
